journey_id,cust_id,issue_type,tier,start_timestamp,end_timestamp,event_count,channel_count,channel_switches,max_friction,mean_friction,resolved,terminal_status,escalated,repeat_contact_14d,breakpoint_event_id,transaction_amount_usd,severity,resolution_difficulty,customer_churned_30d
JRN_00002857,CUST_PREMIUM_001547,lounge_access,Green,1774883622.168233,1774883622.168233,1,1,0,0.0672,0.0672,True,resolved,False,False,evt_in_person_000004766,,0.1835,0.1409,False
JRN_00002858,CUST_PREMIUM_001547,benefit_claim,Green,1778463608.168233,1778463608.168233,1,1,0,0.4187,0.4187,True,resolved,False,False,evt_call_center_000004767,45.3,0.259,0.3971,False
JRN_00002859,CUST_PREMIUM_001547,routine_account_review,Green,1779913239.168233,1779913239.168233,1,1,0,0.2616,0.2616,True,resolved,False,False,evt_call_center_000004768,,0.0689,0.0759,False
JRN_00002860,CUST_PREMIUM_001547,routine_account_review,Green,1782129130.168233,1782129130.168233,1,1,0,0.2345,0.2345,False,pending,False,False,evt_call_center_000004769,,0.1113,0.0374,False
JRN_00002861,CUST_PREMIUM_001547,credit_limit_request,Green,1783148052.168233,1783149337.168233,3,2,1,0.8634,0.5808,True,resolved,True,False,evt_call_center_000004772,3674.13,0.5142,0.4819,False
JRN_00002862,CUST_PREMIUM_001547,replacement_card,Green,1778219994.168233,1778219994.168233,1,1,0,0.4056,0.4056,True,resolved,False,False,evt_call_center_000004773,,0.4942,0.2541,False
JRN_00002863,CUST_PREMIUM_001547,travel_booking,Green,1779931270.168233,1779931270.168233,1,1,0,0.4177,0.4177,True,resolved,True,True,evt_web_000004774,5143.59,0.451,0.3164,False
JRN_00002864,CUST_PREMIUM_001547,payment_failure,Green,1784354609.168233,1784355100.168233,2,1,0,0.8207,0.7359,True,resolved,False,True,evt_web_000004775,74.68,0.7489,0.4233,False
JRN_00002865,CUST_PREMIUM_001547,credit_limit_request,Green,1778812306.168233,1778815863.168233,2,2,1,0.86,0.5813,True,resolved,False,False,evt_call_center_000004778,2212.15,0.521,0.5385,False
JRN_00002866,CUST_PREMIUM_001547,routine_account_review,Green,1778566152.168233,1778566152.168233,1,1,0,0.1031,0.1031,True,resolved,False,False,evt_call_center_000004779,,0.02,0.01,False
JRN_00002867,CUST_PREMIUM_001547,payment_failure,Green,1784505711.168233,1784505711.168233,1,1,0,0.2974,0.2974,True,resolved,False,True,evt_call_center_000004780,27.74,0.5138,0.4183,False
JRN_00002868,CUST_PREMIUM_001548,routine_account_review,Platinum,1777919905.168233,1777919905.168233,1,1,0,0.0312,0.0312,True,resolved,False,True,evt_web_000004781,,0.1633,0.0607,False
JRN_00002869,CUST_PREMIUM_001548,routine_account_review,Platinum,1778817926.168233,1778817926.168233,1,1,0,0.2265,0.2265,False,abandoned,True,True,evt_call_center_000004782,,0.0774,0.0339,False
JRN_00002870,CUST_PREMIUM_001548,travel_booking,Platinum,1780706883.168233,1780706883.168233,1,1,0,0.8444,0.8444,True,resolved,True,False,evt_web_000004783,1742.06,0.4871,0.2784,False
JRN_00002871,CUST_PREMIUM_001548,benefit_claim,Platinum,1779050410.168233,1779050410.168233,1,1,0,0.6701,0.6701,True,resolved,True,False,evt_call_center_000004784,130.08,0.6335,0.452,False
JRN_00002872,CUST_PREMIUM_001548,replacement_card,Platinum,1781661143.168233,1781661143.168233,1,1,0,0.762,0.762,True,resolved,True,False,evt_call_center_000004785,,0.6462,0.2698,False
JRN_00002873,CUST_PREMIUM_001549,card_declined,Gold,1774841792.168233,1774842414.168233,2,2,1,0.7044,0.6792,False,pending,False,False,evt_web_000004787,33.78,0.833,0.3509,False
JRN_00002874,CUST_PREMIUM_001549,login_problem,Gold,1779678864.168233,1779681248.168233,2,2,1,0.5009,0.3566,True,resolved,True,False,evt_web_000004788,,0.3531,0.3049,False
JRN_00002875,CUST_PREMIUM_001549,routine_account_review,Gold,1780649490.168233,1780649490.168233,1,1,0,0.0012,0.0012,False,pending,False,False,evt_web_000004790,,0.092,0.0793,False
JRN_00002876,CUST_PREMIUM_001549,benefit_claim,Gold,1780833677.168233,1780835773.168233,2,2,1,0.4006,0.3653,False,pending,False,True,evt_call_center_000004791,18.79,0.4373,0.3822,False
JRN_00002877,CUST_PREMIUM_001549,login_problem,Gold,1781608113.168233,1781608113.168233,1,1,0,0.2934,0.2934,True,resolved,False,False,evt_web_000004793,,0.4807,0.2811,False
JRN_00002878,CUST_PREMIUM_001549,travel_booking,Gold,1775629217.168233,1775629217.168233,1,1,0,0.4205,0.4205,True,resolved,True,False,evt_app_000004794,748.16,0.5432,0.3696,False
JRN_00002879,CUST_PREMIUM_001550,card_declined,Green,1777432298.168233,1777432298.168233,1,1,0,0.5091,0.5091,True,resolved,True,False,evt_web_000004795,37.43,0.617,0.3529,False
JRN_00002880,CUST_PREMIUM_001550,travel_booking,Green,1783043448.168233,1783045799.168233,2,2,1,0.2939,0.2656,True,resolved,False,False,evt_call_center_000004797,715.12,0.3417,0.281,False
JRN_00002881,CUST_PREMIUM_001550,login_problem,Green,1777457943.168233,1777462383.168233,2,2,1,0.4234,0.3267,False,pending,True,True,evt_web_000004798,,0.4274,0.3044,False
JRN_00002882,CUST_PREMIUM_001550,dispute_status,Green,1774947432.168233,1774947432.168233,1,1,0,0.1231,0.1231,True,resolved,False,False,evt_app_000004800,31.97,0.4558,0.5818,False
JRN_00002883,CUST_PREMIUM_001550,payment_failure,Green,1782015661.168233,1782015685.168233,2,1,0,0.6551,0.4785,True,resolved,False,False,evt_web_000004802,64.33,0.6702,0.4802,False
JRN_00002884,CUST_PREMIUM_001551,suspected_fraud,Gold,1781984653.168233,1781985087.168233,2,2,1,0.4658,0.4161,True,resolved,False,True,evt_call_center_000004804,845.48,0.7323,0.5952,True
JRN_00002885,CUST_PREMIUM_001551,card_declined,Gold,1780692163.168233,1780695420.168233,2,2,1,0.4234,0.2734,True,resolved,False,False,evt_web_000004805,33.76,0.7265,0.3861,True
JRN_00002886,CUST_PREMIUM_001551,travel_booking,Gold,1775076858.168233,1775076858.168233,1,1,0,0.3799,0.3799,True,resolved,True,False,evt_app_000004807,3047.84,0.3284,0.3038,True
JRN_00002887,CUST_PREMIUM_001551,login_problem,Gold,1782429690.168233,1782430048.168233,2,1,0,0.3828,0.3715,True,resolved,False,False,evt_app_000004809,,0.386,0.334,True
JRN_00002888,CUST_PREMIUM_001551,card_declined,Gold,1776865953.168233,1776868644.168233,4,3,3,0.9321,0.7473,False,abandoned,True,True,evt_app_000004813,44.91,0.8064,0.3021,True
JRN_00002889,CUST_PREMIUM_001551,travel_booking,Gold,1780965096.168233,1780965096.168233,1,1,0,1.0,1.0,True,resolved,True,True,evt_web_000004814,1541.38,0.5319,0.4275,True
JRN_00002890,CUST_PREMIUM_001551,travel_booking,Gold,1775760742.168233,1775772569.168233,3,3,2,0.3858,0.3271,False,pending,False,True,evt_app_000004815,4409.4,0.3565,0.3277,True
JRN_00002891,CUST_PREMIUM_001551,travel_booking,Gold,1781558314.168233,1781558314.168233,1,1,0,0.4387,0.4387,True,resolved,True,False,evt_web_000004818,6281.58,0.374,0.3856,True
JRN_00002892,CUST_PREMIUM_001551,travel_booking,Gold,1781287692.168233,1781288460.168233,3,1,0,0.5331,0.4658,True,resolved,False,False,evt_web_000004820,1507.14,0.3395,0.3161,True
JRN_00002893,CUST_PREMIUM_001551,login_problem,Gold,1780132706.168233,1780136359.168233,2,2,1,0.7157,0.5625,True,resolved,True,True,evt_call_center_000004823,,0.5879,0.2603,True
JRN_00002894,CUST_PREMIUM_001551,routine_account_review,Gold,1775283208.168233,1775283208.168233,1,1,0,0.0188,0.0188,False,pending,False,False,evt_web_000004824,,0.02,0.0704,True
JRN_00002895,CUST_PREMIUM_001552,replacement_card,Gold,1777686553.168233,1777686553.168233,1,1,0,0.5714,0.5714,True,resolved,False,True,evt_call_center_000004825,,0.5076,0.2434,False
JRN_00002896,CUST_PREMIUM_001552,payment_failure,Gold,1782266535.168233,1782266535.168233,1,1,0,0.6353,0.6353,True,resolved,True,False,evt_app_000004826,90.6,0.7274,0.4018,False
JRN_00002897,CUST_PREMIUM_001552,routine_account_review,Gold,1780957886.168233,1780957886.168233,1,1,0,0.2662,0.2662,True,resolved,True,False,evt_call_center_000004827,,0.1404,0.1316,False
JRN_00002898,CUST_PREMIUM_001552,routine_account_review,Gold,1784195943.168233,1784195943.168233,1,1,0,0.059,0.059,True,resolved,False,False,evt_call_center_000004828,,0.0429,0.0418,False
JRN_00002899,CUST_PREMIUM_001552,login_problem,Gold,1777022976.168233,1777022976.168233,1,1,0,0.8252,0.8252,False,abandoned,False,False,evt_app_000004829,,0.5101,0.3627,False
JRN_00002900,CUST_PREMIUM_001552,suspected_fraud,Gold,1777165443.168233,1777165443.168233,1,1,0,0.5021,0.5021,False,abandoned,False,True,evt_app_000004830,87.87,0.5651,0.5872,False
JRN_00002901,CUST_PREMIUM_001553,payment_failure,Green,1781341010.168233,1781342140.168233,3,2,1,0.786,0.6283,True,resolved,True,True,evt_call_center_000004833,58.9,0.6603,0.4371,False
JRN_00002902,CUST_PREMIUM_001553,dispute_status,Green,1784105049.168233,1784105386.168233,2,1,0,0.5796,0.4765,True,resolved,True,False,evt_app_000004835,5.43,0.5298,0.6029,False
JRN_00002903,CUST_PREMIUM_001553,lounge_access,Green,1782024822.168233,1782024822.168233,1,1,0,0.064,0.064,False,pending,False,False,evt_in_person_000004836,,0.2109,0.1925,False
JRN_00002904,CUST_PREMIUM_001554,benefit_claim,Platinum,1777241180.168233,1777241180.168233,1,1,0,0.3168,0.3168,True,resolved,False,False,evt_web_000004837,89.9,0.3787,0.3824,False
JRN_00002905,CUST_PREMIUM_001554,lounge_access,Platinum,1782159604.168233,1782159604.168233,1,1,0,0.0035,0.0035,True,resolved,False,False,evt_app_000004838,,0.1591,0.1516,False
JRN_00002906,CUST_PREMIUM_001554,routine_account_review,Platinum,1777263911.168233,1777263911.168233,1,1,0,0.0079,0.0079,True,resolved,True,False,evt_app_000004839,,0.0692,0.0447,False
JRN_00002907,CUST_PREMIUM_001554,travel_booking,Platinum,1782261808.168233,1782263997.168233,2,2,1,0.6982,0.6155,True,resolved,True,False,evt_call_center_000004841,3709.95,0.6286,0.3454,False
JRN_00002908,CUST_PREMIUM_001554,payment_failure,Platinum,1781664096.168233,1781664096.168233,1,1,0,0.4352,0.4352,True,resolved,True,False,evt_web_000004842,1587.92,0.705,0.4187,False
JRN_00002909,CUST_PREMIUM_001554,routine_account_review,Platinum,1782392949.168233,1782392949.168233,1,1,0,0.0766,0.0766,True,resolved,False,False,evt_app_000004843,,0.2446,0.0192,False
JRN_00002910,CUST_PREMIUM_001554,login_problem,Platinum,1782201125.168233,1782201125.168233,1,1,0,0.1805,0.1805,True,resolved,False,False,evt_app_000004844,,0.484,0.3417,False
JRN_00002911,CUST_PREMIUM_001555,login_problem,Green,1782386556.168233,1782386556.168233,1,1,0,0.3525,0.3525,True,resolved,False,True,evt_app_000004845,,0.5886,0.4017,False
JRN_00002912,CUST_PREMIUM_001555,credit_limit_request,Green,1776209321.168233,1776211104.168233,2,2,1,0.4142,0.3712,True,resolved,False,False,evt_web_000004846,3760.5,0.3877,0.4254,False
JRN_00002913,CUST_PREMIUM_001555,lounge_access,Green,1779233397.168233,1779233397.168233,1,1,0,0.2066,0.2066,True,resolved,True,False,evt_call_center_000004848,,0.372,0.1925,False
JRN_00002914,CUST_PREMIUM_001555,wire_transfer_problem,Green,1779231785.168233,1779231785.168233,1,1,0,0.9813,0.9813,True,resolved,True,False,evt_call_center_000004849,3450.47,0.9301,0.6843,False
JRN_00002915,CUST_PREMIUM_001556,payment_failure,Gold,1780516835.168233,1780524508.168233,2,2,1,0.7911,0.5571,True,resolved,True,True,evt_call_center_000004851,35.61,0.5678,0.3863,True
JRN_00002916,CUST_PREMIUM_001556,payment_failure,Gold,1779111303.168233,1779111303.168233,1,1,0,0.5463,0.5463,True,resolved,False,False,evt_web_000004852,107.2,0.5272,0.452,True
JRN_00002917,CUST_PREMIUM_001556,payment_failure,Gold,1783975501.168233,1783975609.168233,2,2,1,0.8326,0.7709,True,resolved,True,True,evt_app_000004853,8.77,0.7101,0.4064,True
JRN_00002918,CUST_PREMIUM_001556,card_declined,Gold,1776949749.168233,1776951635.168233,2,2,1,0.8934,0.7733,True,resolved,True,True,evt_web_000004856,272.09,0.793,0.4477,True
JRN_00002919,CUST_PREMIUM_001556,payment_failure,Gold,1777108482.168233,1777111659.168233,3,2,1,0.6176,0.59,True,resolved,True,False,evt_app_000004857,69.41,0.7343,0.3837,True
JRN_00002920,CUST_PREMIUM_001556,routine_account_review,Gold,1777766914.168233,1777766914.168233,1,1,0,0.0667,0.0667,True,resolved,False,False,evt_web_000004860,,0.0974,0.016,True
JRN_00002921,CUST_PREMIUM_001556,credit_limit_request,Gold,1780366482.168233,1780366482.168233,1,1,0,0.1151,0.1151,True,resolved,False,True,evt_call_center_000004861,3225.38,0.2677,0.4922,True
JRN_00002922,CUST_PREMIUM_001556,payment_failure,Gold,1782169877.168233,1782173859.168233,4,2,3,0.9143,0.8184,True,resolved,True,True,evt_call_center_000004865,592.8,0.8588,0.4305,True
JRN_00002923,CUST_PREMIUM_001557,benefit_claim,Gold,1777332934.168233,1777332934.168233,1,1,0,0.2729,0.2729,True,resolved,False,True,evt_call_center_000004866,36.58,0.3488,0.444,False
JRN_00002924,CUST_PREMIUM_001557,dispute_status,Gold,1781137958.168233,1781137958.168233,1,1,0,0.2193,0.2193,True,resolved,False,False,evt_in_person_000004867,30.89,0.5282,0.5502,False
JRN_00002925,CUST_PREMIUM_001557,payment_failure,Gold,1783764776.168233,1783767062.168233,4,2,1,0.9969,0.7805,True,resolved,True,True,evt_call_center_000004871,60.21,0.7454,0.4813,False
JRN_00002926,CUST_PREMIUM_001557,replacement_card,Gold,1784193777.168233,1784193777.168233,1,1,0,0.3969,0.3969,True,resolved,False,True,evt_app_000004872,,0.4004,0.388,False
JRN_00002927,CUST_PREMIUM_001557,credit_limit_request,Gold,1775568516.168233,1775570565.168233,4,2,2,0.6498,0.4779,True,resolved,True,True,evt_call_center_000004873,5162.28,0.4599,0.427,False
JRN_00002928,CUST_PREMIUM_001558,login_problem,Centurion Black,1781066030.168233,1781066030.168233,1,1,0,0.4489,0.4489,True,resolved,False,True,evt_web_000004877,,0.5801,0.3308,False
JRN_00002929,CUST_PREMIUM_001559,card_declined,Gold,1781079747.168233,1781080026.168233,3,1,0,1.0,0.8865,True,resolved,True,False,evt_call_center_000004878,64.72,0.9203,0.3238,False
JRN_00002930,CUST_PREMIUM_001559,login_problem,Gold,1782429463.168233,1782429463.168233,1,1,0,0.3419,0.3419,True,resolved,False,False,evt_app_000004881,,0.6644,0.3126,False
JRN_00002931,CUST_PREMIUM_001559,suspected_fraud,Gold,1776134964.168233,1776134964.168233,1,1,0,0.6389,0.6389,True,resolved,True,False,evt_call_center_000004882,97.84,0.8393,0.5798,False
JRN_00002932,CUST_PREMIUM_001559,replacement_card,Gold,1781916471.168233,1781921208.168233,3,2,1,0.7715,0.534,False,pending,False,True,evt_call_center_000004884,,0.4942,0.3141,False
JRN_00002933,CUST_PREMIUM_001559,payment_failure,Gold,1778068162.168233,1778068162.168233,1,1,0,0.4593,0.4593,True,resolved,True,False,evt_app_000004886,54.82,0.8313,0.4085,False
JRN_00002934,CUST_PREMIUM_001559,card_declined,Gold,1782641578.168233,1782642188.168233,3,1,0,0.7251,0.5909,True,resolved,True,False,evt_web_000004889,106.18,0.6758,0.3433,False
JRN_00002935,CUST_PREMIUM_001560,lounge_access,Platinum,1783740180.168233,1783740180.168233,1,1,0,0.0008,0.0008,True,resolved,False,False,evt_app_000004890,,0.05,0.1625,False
JRN_00002936,CUST_PREMIUM_001560,benefit_claim,Platinum,1783145013.168233,1783145051.168233,2,2,1,0.3977,0.3916,True,resolved,True,False,evt_app_000004891,31.21,0.3592,0.3514,False
JRN_00002937,CUST_PREMIUM_001560,suspected_fraud,Platinum,1784026050.168233,1784026050.168233,1,1,0,0.7151,0.7151,True,resolved,True,False,evt_call_center_000004893,613.31,0.8611,0.5238,False
JRN_00002938,CUST_PREMIUM_001561,suspected_fraud,Gold,1777883022.168233,1777883336.168233,2,2,1,0.9097,0.8847,True,resolved,True,True,evt_call_center_000004895,36.29,0.99,0.5951,False
JRN_00002939,CUST_PREMIUM_001561,payment_failure,Gold,1774954261.168233,1774954261.168233,1,1,0,0.605,0.605,True,resolved,True,False,evt_app_000004896,480.81,0.736,0.4428,False
JRN_00002940,CUST_PREMIUM_001561,routine_account_review,Gold,1776887855.168233,1776887855.168233,1,1,0,0.1416,0.1416,True,resolved,True,False,evt_web_000004897,,0.1043,0.0813,False
JRN_00002941,CUST_PREMIUM_001561,routine_account_review,Gold,1780442471.168233,1780446248.168233,2,2,1,0.4653,0.2475,True,resolved,True,True,evt_call_center_000004899,,0.02,0.1339,False
JRN_00002942,CUST_PREMIUM_001561,card_declined,Gold,1776389112.168233,1776389537.168233,3,2,1,0.8114,0.5951,True,resolved,True,False,evt_call_center_000004902,55.7,0.6285,0.4427,False
JRN_00002943,CUST_PREMIUM_001561,benefit_claim,Gold,1781776177.168233,1781776177.168233,1,1,0,0.7478,0.7478,True,resolved,False,False,evt_app_000004903,143.79,0.3809,0.3578,False
JRN_00002944,CUST_PREMIUM_001561,routine_account_review,Gold,1783415864.168233,1783416370.168233,3,1,0,0.3817,0.1748,True,resolved,False,False,evt_app_000004906,,0.0478,0.0407,False
JRN_00002945,CUST_PREMIUM_001561,benefit_claim,Gold,1782378436.168233,1782378845.168233,2,2,1,0.4297,0.3738,True,resolved,True,False,evt_call_center_000004908,37.28,0.3286,0.398,False
JRN_00002946,CUST_PREMIUM_001561,card_declined,Gold,1775021877.168233,1775022105.168233,3,2,1,0.7417,0.5659,True,resolved,True,True,evt_web_000004911,31.83,0.656,0.3815,False
JRN_00002947,CUST_PREMIUM_001561,dispute_status,Gold,1783362538.168233,1783362759.168233,2,1,0,0.8952,0.7846,False,abandoned,True,True,evt_call_center_000004913,208.38,0.6909,0.547,False
JRN_00002948,CUST_PREMIUM_001561,dispute_status,Gold,1776214038.168233,1776214038.168233,1,1,0,0.5449,0.5449,True,resolved,True,True,evt_app_000004914,134.03,0.4352,0.5657,False
JRN_00002949,CUST_PREMIUM_001561,dispute_status,Gold,1779612822.168233,1779615058.168233,2,2,1,0.8455,0.594,True,resolved,True,True,evt_call_center_000004916,39.44,0.5434,0.6358,False
JRN_00002950,CUST_PREMIUM_001561,routine_account_review,Gold,1778143467.168233,1778143469.168233,2,1,0,0.0249,0.0249,True,resolved,False,False,evt_web_000004917,,0.02,0.0107,False
JRN_00002951,CUST_PREMIUM_001561,travel_booking,Gold,1783485463.168233,1783485463.168233,1,1,0,0.3592,0.3592,True,resolved,False,False,evt_app_000004919,530.79,0.4125,0.43,False
JRN_00002952,CUST_PREMIUM_001562,login_problem,Green,1781900190.168233,1781902921.168233,2,2,1,0.2279,0.1785,True,resolved,False,False,evt_call_center_000004921,,0.2059,0.3122,False
JRN_00002953,CUST_PREMIUM_001562,travel_booking,Green,1775718169.168233,1775718169.168233,1,1,0,0.1112,0.1112,False,pending,False,False,evt_web_000004922,1170.67,0.4126,0.3541,False
JRN_00002954,CUST_PREMIUM_001563,travel_booking,Platinum,1779601672.168233,1779601672.168233,1,1,0,0.2489,0.2489,True,resolved,False,False,evt_call_center_000004923,5190.87,0.2973,0.3868,False
JRN_00002955,CUST_PREMIUM_001563,suspected_fraud,Platinum,1782037475.168233,1782039022.168233,3,2,1,0.5729,0.5479,True,resolved,True,False,evt_call_center_000004924,136.85,0.7847,0.4833,False
JRN_00002956,CUST_PREMIUM_001563,benefit_claim,Platinum,1779684927.168233,1779684927.168233,1,1,0,0.3839,0.3839,True,resolved,False,False,evt_call_center_000004927,17.0,0.3617,0.3953,False
JRN_00002957,CUST_PREMIUM_001563,payment_failure,Platinum,1777291142.168233,1777291535.168233,2,2,1,0.7759,0.76,True,resolved,True,True,evt_web_000004929,1678.78,0.7303,0.4123,False
JRN_00002958,CUST_PREMIUM_001563,card_declined,Platinum,1778719587.168233,1778720566.168233,2,1,0,0.698,0.5412,True,resolved,True,False,evt_web_000004931,1123.95,0.5944,0.4113,False
JRN_00002959,CUST_PREMIUM_001564,payment_failure,Gold,1775630019.168233,1775630019.168233,1,1,0,0.8246,0.8246,False,abandoned,False,True,evt_app_000004932,1711.36,0.8398,0.4124,False
JRN_00002960,CUST_PREMIUM_001564,card_declined,Gold,1784864820.168233,1784864820.168233,1,1,0,0.8142,0.8142,True,resolved,False,True,evt_call_center_000004933,72.08,0.6499,0.3603,False
JRN_00002961,CUST_PREMIUM_001564,card_declined,Gold,1781584952.168233,1781586934.168233,3,2,2,0.7523,0.6207,True,resolved,True,False,evt_web_000004935,193.77,0.7065,0.3541,False
JRN_00002962,CUST_PREMIUM_001564,payment_failure,Gold,1784254124.168233,1784254124.168233,1,1,0,0.6839,0.6839,True,resolved,False,True,evt_web_000004937,39.86,0.7371,0.4691,False
